ID,titulo,titulo_completo,empresa,comentario_curto,comentario,link,data,cidade,local
107549655,Um mês e meio e não recebi meus produtos,Um mês e meio e não recebi meus produtos,Dafiti.com.br,"No dia 23-05-2020 fiz um pedido de 4 calçados para minha filha. Sempre compro sapatos e roupas na dafiti, nunca tive problemas. Paguei no boleto e o prazo para...","No dia 23-05-2020 fiz um pedido de 4 calçados para minha filha. Sempre compro sapatos e roupas na dafiti, nunca tive problemas. Paguei no boleto e o prazo para entrega era 19/06. O prazo já estava maior do q o de costume por conta da pandemia, até aí tudo bem, fiquei acompanhando com a transportadora e dia 15/06 foi atualizado que havia saído para entrega, pelo que consta no rastreio já estava na minha cidade, faltava só entregar no meu endereço. Esperei e nada, até hoje 02/07 continua a mesma informação na transportadora e não recebi o que comprei. Já falei com a dafiti por e-mail e disseram que tinha tido um problema logístico mas estavam resolvendo. Até agora NADA! e o pior, não existe telefone que atendam, nem a transportadora nem a dafiti, o e-mail foram uns 5 Dias pra responderem e sem nenhum esclarecimento maior. Descaso total. Número do pedido: 53084669",https://www.reclameaqui.com.br/dafiti/um-mes-e-meio-e-nao-recebi-meus-produtos_REVLCdWEoUyk1zdb/, 02/07/20 às 13h59,Araripina, Araripina - PE
107546503,Pedido não recebido,Pedido não recebido,Riachuelo - Loja Online,Eu fiz pedido de 2 tênis infantil e kit de meias e foi entregue apenas os calçados infantil o kit não veio imediato reclamei com transportadora e constava na...,Eu fiz pedido de 2 tênis infantil e kit de meias e foi entregue apenas os calçados infantil o kit não veio imediato reclamei com transportadora e constava na nota apenas os calçados tentei por inúmeras vezes falar com Riachuelo mais infelizmente não obtive resposta hj já paguei duas prestações sem receber os produtos completo,https://www.reclameaqui.com.br/riachuelo-loja-online/pedido-nao-recebido_XKxc7yvcZPZS-srZ/, 02/07/20 às 13h25,Guarulhos, Guarulhos - SP
107544989,Valor da compra divergente,Valor da compra divergente,Tricae,"Bom dia. No dia 21 de junho de 2020, efetuei a compra de 3 pares de calçados infantis no site da TRICAE. havia um anúncio de cupom com desconto, compre 3 pares...","Bom dia. No dia 21 de junho de 2020, efetuei a compra de 3 pares de calçados infantis no site da TRICAE. havia um anúncio de cupom com desconto, compre 3 pares e pague R$ 99,90. Pois bem, efetuei a compra, utilizei o cupom fornecido, porém para minha surpresa, no cartão foi cobrado R$ 149,70, assim sendo, solicitei o cancelamento do pedido pois houve divergência de valores. No App consta como solicitação de cancelamento solicitada, porém a NF já foi emitida e o que é pior, nesta NF que foi emitida só constam dois pares de calçados, o correto seriam 3 pares e o valor de R$ 99,90. Meu número de telefone está incorreto no site, tentei consertar, mas sem sucesso.Em anexo tem 2 arquivos com mais informações.Solicito que a TRICAE resolva o problema o mais rápido possível.",https://www.reclameaqui.com.br/tricae/valor-da-compra-divergente_iV5zrj2R2CUNugXS/, 02/07/20 às 13h06,Cedro, Cedro - CE
107544717,Cobrança indevida,Cobrança indevida,Fortbrasil,"Fui cobrada mais de 150 reais a mais por itens que não fiz solicitação, me dirige a uma loja Ban Ban calçados FORTALEZA ,fui instruída a vir a este site no...","Fui cobrada mais de 150 reais a mais por itens que não fiz solicitação, me dirige a uma loja Ban Ban calçados FORTALEZA ,fui instruída a vir a este site no intuito de obter a resolução do problema. Entrei em contato por telefone, porém não obtive resposta.",https://www.reclameaqui.com.br/fortbrasil/cobranca-indevida_wI8ieSxtRaAQHYw1/, 02/07/20 às 13h03,Fortaleza, Fortaleza - CE
107538391,Promoção enganosa!,Promoção enganosa!,Tip Toey Joey,"Comprei dois calçados no site, uma sandália é um tênis. Durante a compra do tênis informaram que ganhava um brinde, no caso uma meia da Cantarola. Porém...","Comprei dois calçados no site, uma sandália é um tênis. Durante a compra do tênis informaram que ganhava um brinde, no caso uma meia da Cantarola. Porém, quando recebi os produtos em casa, a meia não veio. Fiquei muito decepcionada e fiz contato com a empresa, que ao invés de me enviar o brinde promocional, me ofereceram um cupom de desconto para uma possível próxima compra. Lamentável... só fizeram aumentar a minha vontade de nunca mais comprar dessa empresa.",https://www.reclameaqui.com.br/tip-toey-joey/promocao-enganosa_c0WwffL0vXf6wk9w/, 02/07/20 às 11h53,Belo Horizonte, Belo Horizonte - MG
107535401,2 reclamação do mesmo problema tênis da Asics Nimbus 21...,2 reclamação do mesmo problema tênis da Asics Nimbus 21 Rasgado,Asics do Brasil, Brasil  Porto Velho - RO ID: 96233115  19/10/19 às 11h17 denunciar Rasgado Tênis Calçados Esportivos  Comprei um tênis da Asics...,"PUBLICIDADEVeja também: todas não respondidas respondidas finalizadas Tênis Asics Nimbus 21 rasgando na parte de cimaAsics do Brasil  Porto Velho - RO ID: 96233115  19/10/19 às 11h17 denunciar Rasgado Tênis Calçados Esportivos  Comprei um tênis da Asics Nimbus 21, para corrida, pois fui convencido pelo vendedor que seria o melhor tênis dessa marca para esse tipo de atividade e que não iria arrepender-se da compra, isso no mês de março de 2019, sendo que no mês de outubro de 2019 ou seja 7 meses após adquirir o tênis de R$ 799,00 (setecentos e noventa e nove reais) está porcaria está rasgando na parte de cima, minha revolta e tão grande dessa empresa, pois nem paguei essa merda, porque parcelei em 12 vezes e não serve para corrida um absurdo. Última compra que faço nessa empresa ASICS e aconselho a todos que estão lendo essa mensagem a desistirem imediatamente pois irão se revoltar estou pagando praticamente um salário mínimo para algo que não serve para nada e outro absurdo estou deixando de fazer o que mais gosto ou seja as corridas porque não tenho como comprar outro tênis no momento. ASICS uma empresa que engana seus consumidores com produtos de péssima qualidade a partir de agora irei fazer o máximo de propaganda negativa nas redes sociais para que outras pessoas não sejam enganadas com os seus produtos. Totalmente decepcionado com a qualidade dessa ASICS.",https://www.reclameaqui.com.br/asics-do-brasil/2-reclamacao-do-mesmo-problema-tenis-da-asics-nimbus-21-rasgado_Hk8Eygi5nhp6K4VY/, 02/07/20 às 11h23,Porto Velho, Porto Velho - RO
107535277,NAO FOI ENTREGUE,NAO FOI ENTREGUE,Mercado Livre,"Comprei três calçados em maio, no dia 9 de junho , Ele respondeu que estava tendo atrado na área em que moro, mas fiz outras compras e todas chegaram...","Comprei três calçados em maio, no dia 9 de junho , Ele respondeu que estava tendo atrado na área em que moro, mas fiz outras compras e todas chegaram normalmente. No dia no dia 17 de junho perguntei novamente sobre a entrega, depois no dia 19 de junho, odia 26 de junho, no dia 29 de junho.No dia 30 de junho fui informada que a mercadoria foi entregue no la Correios da RUA AFONSO CAVALCANTI - 3 E 4 ANDAR - 22CIDADE NOVARIO DE JANEIROCom o código: PY176698390BRNo dia 01de julho, o vendedor Me perguntou se eu gostaria de retirar o objeto no local indicado, no mesmo dia respondi que não, pois achavaArriscado sair em plena pandemia , ainda mais em uma agência longe, tendo outras opções de agência perto da minha casa.Ele respondeu que lamentava, mas depois que o objeto é postado, ele nã tem mais gestão sobre o processo de entrega, que seria mais prático eu retirar realmente no correio.Foi o que eu fiz no dia 02 de julho, saí da minha casa, moro longe do correio que deixaram a encomenda, cheguei nesse posto de atendimento, uma agência de atendimento LONGE e simplesmente não me entregaram a encomenda, porque só entregam a partir de 12:30h ou 13:00h. É muita falta de respeito e de responsabilidade. Não deram a informação completa. Não tinha nenhuma informação com horário de atendimento restrito e de como deve ser retirado! Absurdo!!!! Além da demora da entrega,corri risco de sair de casa, ainda perdi tempo de pegar em uma agência longe!!!!! EM PLENA PANDEMIA!!! Estou extremamente insatisfeita!!!",https://www.reclameaqui.com.br/mercado-livre/nao-foi-entregue_QcrVrW9o8ps39Ezs/, 02/07/20 às 11h23,Rio de Janeiro, Rio de Janeiro - RJ
107533251,Nunca tem os produtos da promoção,Nunca tem os produtos da promoção,Lojas Marisa - Loja Onlin...,"Todos os dias olho as ofertas de calçados feminino, tênis e botas.Fico até mais ou menos 1 hora da manhã olhando, para ver as ofertas, acontece que o...","Todos os dias olho as ofertas de calçados feminino, tênis e botas.Fico até mais ou menos 1 hora da manhã olhando, para ver as ofertas, acontece que o produto quando está com preço normal tem as numerações, mas quando acordo logo cedo, vou olhar as ofertas, como faço todos os dias, para minha surpresa o mesmo produto que gostei entra na promoção, vou comprar e vejo que os que estão em ofertas estão sempre esgotado, juro que não consigo entender.Sempre,as vezes acontece até no mesmo dia uma coisa dessa, quando está no preço normal, tem as numerações, aí vai para promoção, aparece esgotado",https://www.reclameaqui.com.br/lojas-marisa-loja-online/nunca-tem-os-produtos-da-promocao_eBgVRQpQj5fIM5I_/, 02/07/20 às 11h03,São Vicente, São Vicente - SP
107528249,CALÇADOS 50% OFF NÃO ENTREGA PRODUTO NO PRAZO ACORDADO,CALÇADOS 50% OFF NÃO ENTREGA PRODUTO NO PRAZO ACORDADO,Calçados 50 Off,"A COMPRA, À VISTA, FOI REALIZADA EM 06/06/2020, E PGTO. CONFIRMADO NO DIA 09/06. O SITE AVISA QUE ENTREGA ENTRE 7 E 15 DIAS ÚTEIS. NO DIA 26/06 ENTREI EM CONTATO COM SAC PARA RECLAMAR. RESPONDERAM QUE O PRODUTO SERIA POSTADO NO DIA 01/07/2020, MAS NÃO CUMPRIRAM COM O PROMETIDO. O STATUS DO PEDIDO É QUE ESTÁ SENDO SEPARADO. SEPARADO? QUASE 30 DIAS CORRIDOS PARA UM PRODUTO QUE FOI PAGO À VISTA?","A COMPRA, À VISTA, FOI REALIZADA EM 06/06/2020, E PGTO. CONFIRMADO NO DIA 09/06. O SITE AVISA QUE ENTREGA ENTRE 7 E 15 DIAS ÚTEIS. NO DIA 26/06 ENTREI EM CONTATO COM SAC PARA RECLAMAR. RESPONDERAM QUE O PRODUTO SERIA POSTADO NO DIA 01/07/2020, MAS NÃO CUMPRIRAM COM O PROMETIDO. O STATUS DO PEDIDO É QUE ESTÁ SENDO SEPARADO. SEPARADO? QUASE 30 DIAS CORRIDOS PARA UM PRODUTO QUE FOI PAGO À VISTA?",https://www.reclameaqui.com.br/calcados-50-off/calcados-50-off-nao-entrega-produto-no-prazo-acordado_UwZtEl9E3-5oPUko/, 02/07/20 às 10h10,São Paulo, São Paulo - SP
107528003,Demora para aprovação do pedido,Demora para aprovação do pedido,Dafiti.com.br," cidade estarem fechadas devido a pandemia, comprei além de outras coisas calçados para meus filhos que estão realmente precisando com este frio que faz aqui...","Fiz uma compra na Dafiti de um valor considerável, numero do pedido: 4493105089. Comprei pela Dafiti pela agilidade na entrega e pelo fato de as loja de minha cidade estarem fechadas devido a pandemia, comprei além de outras coisas calçados para meus filhos que estão realmente precisando com este frio que faz aqui. Porém hoje já é quinta-feira dia 02/07 e eu fiz meu pedido pelo app segunda dia 29/06. Na minha fatura do cartão inclusive já aparece esta compra então o problema bão é aprovação do pgto, não sei se eles não tem todos os itens que solicitei, mas acho um absurdo não fazerem se quer um contato. Tentei ligar para o SAC ai me deparo com outro problema, contato com a Dafiti muito ruim, no telefone do site não consigo ligar do meu celular por exemplo. Estou a merce da Dafiti sem saber quando receberei meu pedido sendo que eu tinha bastante urgência. Relam ente muito decepcionada.att.Renata.",https://www.reclameaqui.com.br/dafiti/demora-para-aprovacao-do-pedido_xmveFqYoxUkOP9Bu/, 02/07/20 às 10h07,Cachoeirinha, Cachoeirinha - RS
107526049,Troca com pedido de estorno devido defeito,Troca com pedido de estorno devido defeito,Zattini,"Fiz uma compra de três calçados. Ocorre que um deles, uma bota marrom, chegou depois dos outros dois, os quais ja havia solicitado a troca e ocorreu tudo bem...","Fiz uma compra de três calçados. Ocorre que um deles, uma bota marrom, chegou depois dos outros dois, os quais ja havia solicitado a troca e ocorreu tudo bem! Porém, essa bota quando chegou, percebi que está com defeito e, no dia seguinte ao recebimento (17/06/2020) já solicitei o estorno do valor e, que autorizassem a postagem do produto via correios. Após isso, aguardei em torno de uma semana e comecei a tentar contato. Ressalto que os contatos telefônicos não atendem, segundo a mensagem, devido a pandemia. Encontrei então na internet um endereço de e-mail para reclamação. Já enviei dois e-mails e nada de resolverem meu problema. disseram que a partir do dia 17/06 tinham 10 dias para a resolução e nada, até a presente data! Estou indignada, pois já comprei diversas vezes na Zattini e nunca tive problemas para efetuar trocas. Porém, devido ao defeito, solicitei o estorno do valor e por isso estão me deixando esperar. Ainda estou com a mercadoria sem poder usar, nem sequer fazer a troca por outra, situação esta, que também já deixei claro, que posso aceitar ao invés do estorno do valor. Não gostaria de ter que ingressar na justiça, mas acredito que será a minha última alternativa, tendo em vista a exposição e desgaste para acessar um direito que é meu como consumidora!",https://www.reclameaqui.com.br/zattini/troca-com-pedido-de-estorno-devido-defeito_KY011WNuG3YMJ0Fu/, 02/07/20 às 09h43,São José, São José - SC
107399723,Não recebi a encomenda e não recebi o dinheiro de volta...,Não recebi a encomenda e não recebi o dinheiro de volta.,Americanas Marketplace,"Comprei um coturno da loja Form's Calçados no app da Americanas e não recebi o produto. Então, pedi o dinheiro de volta, mas, até agora não recebi...","Comprei um coturno da loja Form's Calçados no app da Americanas e não recebi o produto. Então, pedi o dinheiro de volta, mas, até agora não recebi resposta da Americanas, nem da Form's Calçados, então, resolvi solicitar a resposta dessa transportadora que trouxe o produto e retornou com ele sem, ao menos avisar-me.",https://www.reclameaqui.com.br/americanas-marketplace/nao-recebi-a-encomenda-e-nao-recebi-o-dinheiro-de-volta_tZOZrYgnytzkoctH/, 02/07/20 às 09h33,Caracol, Caracol - MS
107523187,Não entregam,Não entregam,Crocs,"comprei um par destes calçados para dar de presente no dia dos namorados, 12 de junho. E até hoje, 2 de julho, não chegou. A empresa não dá nenhum suporte para o cliente, respondem email de maneira burocrática.swm dar solução....","comprei um par destes calçados para dar de presente no dia dos namorados, 12 de junho. E até hoje, 2 de julho, não chegou. A empresa não dá nenhum suporte para o cliente, respondem email de maneira burocrática.swm dar solução.",https://www.reclameaqui.com.br/crocs/nao-entregam_TbpPjuj4eAivozOo/, 02/07/20 às 08h59,Niterói, Niterói - RJ
107520845,"Comprei, paguei e o pedido veio incompleto!","Comprei, paguei e o pedido veio incompleto!",C&A - Loja Online,"Desde abril, com a pandemia, tenho feito várias compras no app da CeA. Assim já gastei mais de 1000 reais em roupas e calçados para as minhas filhas. Na...","Desde abril, com a pandemia, tenho feito várias compras no app da CeA. Assim já gastei mais de 1000 reais em roupas e calçados para as minhas filhas. Na penúltima compra realizada no dia 11/06/2020 no valor de R$264,93, o pedido foi dividido em 3 entregas. Uma delas contavam como dois itens, porém dentro da embalagem recebida veio apenas um, pois estava faltando uma blusa de 25,99!!! O telefone de atendimento deles não esta funcionando aí mandei uma e-mail no Fale Conosco e após 8 dias, com minha insistência, me responderam que iam analisar e me pediram para responder algumas perguntas. Isso foi no dia 23 de junho e até hoje não recebi mais nenhuma informação. Será que eles acham que alguém que já comprou mais de 1000 reais iria querer mentir em relação a uma blusinha de 26????",https://www.reclameaqui.com.br/cea-loja-online/comprei-paguei-e-o-pedido-veio-incompleto_eqJyvG6c6Ehawzwu/, 02/07/20 às 08h07,Belo Horizonte, Belo Horizonte - MG
